@relation AllApplicationsOverSSHLabeldTraffic

@attribute min_fpktl numeric
@attribute mean_fpktl numeric
@attribute max_fpktl numeric
@attribute std_fpktl numeric
@attribute min_bpktl numeric
@attribute mean_bpktl numeric
@attribute max_bpktl numeric
@attribute std_bpktl numeric
@attribute min_fiat numeric
@attribute mean_fiat numeric
@attribute max_fiat numeric
@attribute std_fiat numeric
@attribute min_biat numeric
@attribute mean_biat numeric
@attribute max_biat numeric
@attribute std_biat numeric
@attribute duration numeric
@attribute proto numeric
@attribute total_fpackets numeric
@attribute total_fvolume numeric
@attribute total_bpackets numeric
@attribute total_bvolume numeric
@attribute class numeric

@data
40,40,50,1,40,231,1300,369,384,146663,1106389,129703,132,162971,1147916,185529,393501589,6,263,10745,224,51758,0
40,42,50,2,40,164,1247,130,11357,139952,800256,125454,55,153102,993707,176290,57412505,6,301,12900,271,44510,0
40,40,50,1,40,300,1300,412,425,288324,1106409,320366,130,330984,1149592,364814,199736932,6,237,9645,202,60794,0
40,42,55,3,40,45,113,13,397,118319,697881,181729,146,110243,823898,209036,10450989,6,29,1241,31,1399,0
40,41,50,1,40,85,1148,172,323,171254,1137031,182268,152,225285,1142160,252696,46950280,6,189,7775,141,12082,0
40,40,50,1,40,208,1300,358,398,238063,1005877,271301,14,296404,1151675,318565,282009744,6,500,20333,397,82880,0
40,40,50,1,40,297,1300,402,396,318354,1005807,350025,114,338687,1006286,383060,102992735,6,124,5073,114,33876,0
40,41,50,1,40,51,327,33,72,173520,820682,161332,182,239707,1022157,240806,51394902,6,139,5729,102,5218,0
40,40,50,1,40,330,1300,427,384,331251,1005878,357882,7,352084,1008494,389361,131873000,6,145,5915,134,44281,0
40,40,55,1,40,337,1300,444,409,339690,1005823,376237,105,354179,1006443,404326,156734228,6,162,6603,155,52265,0
40,40,50,1,40,296,1300,417,384,147791,1106389,127249,132,153979,1147916,181964,604317805,6,294,11985,261,77351,0
40,41,50,1,40,144,1300,273,282,185877,1137031,206662,133,259537,1184873,282520,275166901,6,877,36254,619,89137,0
40,40,50,1,40,368,1300,447,399,326635,1106375,353582,13,336873,1026013,380535,169755295,6,162,6602,152,56042,0
40,40,50,1,40,283,1300,399,236,312388,1005879,337662,14,336650,1006413,368821,184081424,6,222,9039,202,57324,0
40,40,50,1,40,200,1300,353,424,245059,1005807,295817,136,283174,1006514,330988,69089340,6,126,5164,108,21667,0
40,40,50,1,40,355,1300,452,430,159761,686198,115364,11,158977,833126,186244,416276013,6,162,6607,147,52192,0
40,41,50,1,40,272,1300,409,399,248469,1005807,300467,14,277150,1009835,334010,85167295,6,121,4962,106,28841,0
40,40,50,1,40,298,1300,416,398,340384,1005877,364068,14,360779,1048298,396153,162419813,6,193,7862,178,53094,0
40,40,50,1,40,254,1300,388,391,255185,1005807,293671,111,281038,1055805,328110,155410942,6,208,8489,184,46776,0
40,40,50,1,40,407,1300,473,430,160800,686198,112475,11,148327,833126,181790,556283745,6,181,7367,170,69273,0
40,42,50,2,40,198,1300,221,11357,140039,800256,124700,8,149148,993707,174997,162740172,6,315,13460,289,57363,0
40,43,50,3,40,46,113,15,456,67624,201164,70294,209,59150,255957,80084,8280297,6,22,953,22,1024,0
40,40,50,1,40,369,1300,437,396,379422,1005848,382088,110,389050,1006369,415184,163097922,6,153,6233,148,54633,0
40,40,50,1,40,296,1300,417,384,147791,1106389,127249,132,153979,1147916,181964,604317805,6,294,11985,261,77351,0
40,40,50,1,40,351,1300,428,396,371442,1005848,377784,110,380107,1006360,409148,148153270,6,148,6033,141,49542,0
40,40,55,1,40,364,1300,438,406,375565,1005890,382750,8,389250,1071745,414074,172239564,6,164,6676,154,56142,0
40,40,50,1,40,189,1300,338,405,157583,782498,135204,21,196263,952152,212674,219225096,6,195,7974,152,28878,0
40,42,50,2,40,219,1300,259,11357,140204,800256,124192,8,147191,993707,174336,232844646,6,324,13820,300,65899,0
40,40,50,1,40,317,1300,413,410,313507,1106375,343976,13,347695,1106704,382667,197827223,6,203,8263,180,57163,0
40,40,55,1,40,220,1300,356,399,279799,1005878,317724,8,305972,1208875,357519,122614970,6,193,7879,175,38601,0
40,40,50,1,40,228,1300,377,401,213973,1005806,238740,214,234349,1006980,301799,88274257,6,151,6182,133,30424,0
40,41,50,2,40,53,358,49,410,122059,567211,116522,237,131257,808368,163012,13564158,6,49,2055,45,2399,0
40,40,50,1,40,201,1300,349,398,261321,1005817,305469,14,294733,1048298,345786,81050396,6,153,6262,133,26862,0
40,40,50,1,40,337,1300,436,405,308714,1005811,341194,75,328971,1006740,378596,175695773,6,184,7496,167,56347,0
40,40,50,1,40,385,1300,471,405,159111,782498,126958,14,159040,952152,200149,745058728,6,267,10854,239,92076,0
40,40,50,1,40,337,1300,436,405,308714,1005811,341194,75,328971,1006740,378596,175695773,6,184,7496,167,56347,0
40,40,55,1,40,343,1300,445,409,374018,1005823,394507,105,380621,1006443,417848,180173779,6,176,7163,169,58076,0
40,41,50,1,40,149,1300,287,398,219896,1005817,260541,142,258119,1048298,306954,58922725,6,137,5622,115,17198,0
40,40,50,1,40,189,1300,338,405,157583,782498,135204,21,196263,952152,212674,219225096,6,195,7974,152,28878,0
40,41,50,2,40,204,1300,370,349,158322,897442,143549,21,178157,1098891,214308,144665043,6,98,4035,81,16573,0
40,40,50,2,40,246,1300,385,456,316418,1005870,354263,109,343989,1006669,385051,76674945,6,111,4548,101,24876,0
40,40,50,1,40,59,700,76,410,163024,914831,131790,63,228882,1116266,206273,56547698,6,209,8554,147,8789,0
40,41,50,1,40,218,1300,357,400,240967,1005811,310156,111,276586,1160255,350628,93568563,6,169,6939,145,31614,0
40,40,50,1,40,91,1300,194,405,157596,782498,137455,21,210044,952152,215018,79217367,6,177,7254,130,11948,0
40,40,50,1,40,189,1300,338,405,157583,782498,135204,21,196263,952152,212674,219225096,6,195,7974,152,28878,0
40,41,55,2,40,239,1300,373,411,241676,1005809,287316,124,270773,1007045,333917,66038836,6,86,3543,78,18665,0
40,41,50,1,40,114,1300,235,384,144670,1106389,133855,132,178472,1147916,192469,135714367,6,223,9145,176,20229,0
40,41,55,2,40,44,113,11,400,140934,728864,139769,143,134075,849482,162618,19699572,6,52,2181,53,2338,0
40,41,50,2,40,44,113,12,374,184142,905222,174468,59,182172,931445,199913,24818088,6,60,2501,56,2506,0
40,40,55,2,40,312,1300,426,407,308300,1005897,339452,115,329523,1102206,379315,111303648,6,122,4995,111,34665,0
40,40,50,1,40,453,1300,490,430,160943,686198,109513,11,137045,833126,177043,731595165,6,204,8287,198,89854,0
40,41,50,1,40,105,1300,220,430,157946,686198,123979,76,198071,833126,197510,65552651,6,112,4607,87,9207,0
40,40,50,1,40,310,1300,421,398,351703,1005877,369213,14,368896,1048298,400328,178713811,6,202,8222,188,58345,0
40,40,55,2,40,382,1300,441,411,344534,1005809,365459,111,342843,1007045,398023,133511287,6,118,4823,114,43581,0
40,40,50,1,40,241,1300,383,405,238951,1005811,281162,75,272318,1006088,325425,92113578,6,147,6016,125,30185,0
40,40,50,1,40,253,1300,386,384,147073,1106389,128726,132,159905,1147916,183841,464008352,6,276,11265,239,60499,0
40,41,50,1,40,136,1300,262,282,182032,1137031,199256,152,255224,1184873,276585,259174626,6,870,35974,611,83287,0
40,40,55,2,40,309,1300,428,407,301719,1005897,334138,115,322408,1102206,374833,103257227,6,120,4915,109,33757,0
40,40,50,1,40,196,1300,345,391,220775,1005807,257045,111,253134,1055805,294349,103008631,6,185,7569,158,30988,0
40,40,50,1,40,385,1300,471,405,159111,782498,126958,14,159040,952152,200149,745058728,6,267,10854,239,92076,0
40,40,50,1,40,228,1300,377,401,213973,1005806,238740,214,234349,1006980,301799,88274257,6,151,6182,133,30424,0
40,43,55,3,40,45,113,14,400,112749,698798,154065,143,98757,658922,158399,9749072,6,23,996,26,1184,0
40,40,50,1,40,385,1300,471,405,159111,782498,126958,14,159040,952152,200149,745058728,6,267,10854,239,92076,0
40,40,55,2,40,385,1300,458,417,358036,1005877,373388,7,352965,1006810,397361,153451776,6,131,5348,128,49395,0
40,41,50,2,40,103,1300,249,424,139114,804638,111509,244,170978,870530,172411,28857231,6,100,4124,80,8289,0
40,40,50,1,40,453,1300,490,430,160943,686198,109513,11,137045,833126,177043,731595165,6,204,8287,198,89854,0
40,41,55,1,40,246,1300,377,397,148066,1005808,239552,12,161491,1006251,269006,89954592,6,348,14301,315,77596,0
40,40,50,1,40,228,1300,377,401,213973,1005806,238740,214,234349,1006980,301799,88274257,6,151,6182,133,30424,0
40,40,50,1,40,270,1300,383,396,293489,1005807,330496,114,317287,1006286,366087,87905693,6,117,4793,106,28694,0
40,40,55,1,40,349,1300,443,403,368465,1005879,385129,107,367603,1167438,411656,171420650,6,167,6798,163,56956,0
40,42,50,2,40,246,1300,296,11357,140971,800256,123150,8,144204,993707,172859,353040435,6,341,14500,320,78957,0
40,40,50,1,40,325,1300,431,405,296263,1005811,336371,75,320246,1006740,373720,323782312,6,194,7902,174,56647,0
40,40,55,1,40,271,1300,398,399,327807,1005881,359394,8,347102,1208875,391320,211478494,6,245,9969,228,61819,0
40,40,50,1,40,317,1300,413,410,313507,1106375,343976,13,347695,1106704,382667,197827223,6,203,8263,180,57163,0
40,40,50,1,40,165,1300,312,374,188460,911521,163308,59,208375,1112968,220626,158690408,6,144,5902,121,19992,0
40,40,50,1,40,228,1300,377,401,213973,1005806,238740,214,234349,1006980,301799,88274257,6,151,6182,133,30424,0
40,40,50,1,40,236,1300,375,391,243456,1005807,281181,111,271796,1055805,316794,133182703,6,200,8169,175,41412,0
40,40,55,2,40,353,1300,430,397,306831,1005878,346033,108,315678,1006561,374753,130950311,6,134,5474,126,44574,0
40,41,55,2,40,217,1300,361,403,257631,1005872,312836,107,279802,1167438,349683,55504498,6,92,3788,83,18092,0
40,40,50,1,40,202,1300,341,410,223434,1005805,264234,13,273196,1106704,317768,99157974,6,155,6343,126,25508,0
40,41,50,2,40,53,358,48,410,140023,913456,161563,237,152758,1055811,214054,14670547,6,51,2137,46,2441,0
40,40,50,1,40,337,1300,436,405,308714,1005811,341194,75,328971,1006740,378596,175695773,6,184,7496,167,56347,0
40,41,50,1,40,80,1300,187,236,161203,1005812,148293,62,198552,1003335,201182,39245856,6,145,5959,116,9283,0
40,40,50,1,40,317,1300,413,410,313507,1106375,343976,13,347695,1106704,382667,197827223,6,203,8263,180,57163,0
40,40,50,1,40,307,1300,428,419,283134,1005809,320669,20,309588,1039680,356244,180241192,6,212,8637,190,58417,0
40,40,50,1,40,228,1300,377,405,157468,782498,134131,21,190222,952152,211315,289329531,6,204,8334,163,37316,0
40,41,50,2,40,60,705,89,349,157514,897442,146990,264,197251,1098891,218570,39759821,6,85,3515,65,3947,0
40,40,50,1,40,300,1300,412,425,288324,1106409,320366,130,330984,1149592,364814,199736932,6,237,9645,202,60794,0
40,42,50,2,40,299,1300,358,638,141830,800256,121020,8,135923,993707,169473,613440368,6,392,16540,380,113720,0
40,40,55,2,40,387,1300,461,417,353533,1005877,371305,7,348475,1006810,395698,145204197,6,128,5228,125,48452,0
40,41,50,1,40,138,1300,264,282,184010,1137031,203064,152,257841,1184873,279633,268126269,6,873,36094,614,84951,0
40,41,50,2,40,65,1238,131,374,178226,905222,149339,59,198787,931445,193718,48957346,6,107,4412,89,5865,0
40,40,50,1,40,267,1300,395,417,279131,1106391,309406,13,320981,1063820,353932,146539946,6,186,7587,160,42842,0
40,41,50,2,40,60,705,89,349,157514,897442,146990,264,197251,1098891,218570,39759821,6,85,3515,65,3947,0
40,41,50,1,40,122,1300,243,384,144670,1106389,133855,132,178472,1147916,192469,145772910,6,225,9225,178,21758,0
40,42,50,2,40,194,1300,217,11357,140039,800256,124700,8,149148,993707,174997,152782795,6,313,13380,287,55856,0
40,40,50,1,40,300,1300,412,425,288324,1106409,320366,130,330984,1149592,364814,199736932,6,237,9645,202,60794,0
40,41,55,2,40,203,1300,340,397,203459,1005801,241789,144,227466,1006354,279064,54710469,6,100,4114,87,17741,0
40,41,50,1,40,43,113,10,391,151863,882312,127499,140,189412,1055805,177284,35592445,6,152,6249,121,5306,0
40,40,55,2,40,329,1300,420,406,313722,1005809,348656,8,338630,1071745,384648,129895273,6,136,5556,123,40541,0
40,41,55,1,40,55,1300,119,399,163288,967964,177514,65,197900,1208875,236633,32787306,6,133,5477,111,6171,0
40,40,55,1,40,238,1300,381,138,289840,1106454,333127,108,334990,1200812,368927,199676434,6,307,12485,264,62979,0
40,41,50,1,40,212,1300,356,430,158474,686198,121336,76,183941,833126,194802,170759601,6,126,5167,104,22066,0
40,40,50,1,40,306,1300,415,400,308346,1005879,360825,111,332952,1160255,393465,168903182,6,207,8459,188,57616,0
40,42,55,3,40,44,113,12,410,111730,533134,105089,143,100267,493308,120878,10152216,6,32,1364,34,1506,0
40,41,55,2,40,68,1300,156,409,133105,801543,120085,145,157512,1002965,179515,26719801,6,80,3315,67,4585,0
40,42,50,2,40,309,1300,365,638,142761,800256,119962,8,134749,993707,167660,689579611,6,409,17220,399,123307,0
40,40,50,1,40,307,1300,415,410,334606,1005870,375908,107,337997,1006445,397218,220765355,6,198,8061,190,58363,0
40,40,55,1,40,354,1300,432,406,359666,1005890,374184,8,377283,1071745,406931,159968774,6,156,6356,145,51449,0
40,42,50,3,40,44,113,13,426,134108,926644,182881,62,129855,886639,192946,9474090,6,31,1322,31,1386,0
40,40,50,1,40,453,1300,490,430,160943,686198,109513,11,137045,833126,177043,731595165,6,204,8287,198,89854,0
40,40,50,1,40,272,1300,402,456,325616,1005870,357622,109,347245,1006669,387944,83715493,6,116,4748,107,29104,0
40,40,50,1,40,218,1300,360,384,146013,1106389,130438,132,164772,1147916,186739,357795600,6,257,10505,217,47496,0
40,40,50,1,40,266,1300,397,398,270597,1005877,305933,14,324703,1151675,348868,482530100,6,574,23307,473,125820,0
40,40,50,1,40,385,1300,471,405,159111,782498,126958,14,159040,952152,200149,745058728,6,267,10854,239,92076,0
40,41,50,2,40,79,1300,158,401,154363,903809,157896,214,179118,996062,211498,51286492,6,99,4087,83,6592,0
40,40,50,1,40,317,1300,413,410,313507,1106375,343976,13,347695,1106704,382667,197827223,6,203,8263,180,57163,0
40,40,50,1,40,332,1300,432,424,366548,1106391,380579,12,380350,1012599,407204,174799193,6,185,7524,174,57800,0
40,41,55,2,40,279,1300,411,407,282815,1005897,317254,115,306793,1102206,360662,88270771,6,114,4675,102,28550,0
40,40,50,1,40,303,1300,414,425,285294,1106409,317952,130,328396,1149592,362941,192796897,6,234,9525,199,60440,0
40,40,55,1,40,366,1300,447,407,343200,1005897,364549,113,353783,1102206,398721,222706252,6,161,6561,151,55347,0
40,43,50,3,40,45,113,14,405,108124,533385,123068,236,105170,773629,167652,10153682,6,25,1077,26,1184,0
40,41,50,2,40,51,358,46,410,151223,914831,163493,63,159968,1116266,217994,16416174,6,54,2256,49,2535,0
40,40,50,1,40,201,1300,346,425,218933,1005811,251326,134,275558,1149592,311120,108912948,6,189,7725,148,29856,0
40,40,50,1,40,165,1300,312,374,188460,911521,163308,59,208375,1112968,220626,158690408,6,144,5902,121,19992,0
40,40,50,1,40,228,1300,377,401,213973,1005806,238740,214,234349,1006980,301799,88274257,6,151,6182,133,30424,0
40,42,50,2,40,281,1300,338,638,141594,800256,121715,8,138701,993707,170328,513463579,6,374,15820,359,101158,0
40,40,50,1,40,258,1300,387,400,281297,1005879,342551,111,313548,1160255,377755,132996026,6,189,7739,167,43100,0
40,40,50,1,40,229,1300,358,410,237331,1005805,279003,13,284661,1106704,329769,114245013,6,162,6623,134,30695,0
40,40,50,1,40,249,1300,375,410,261371,1005870,304671,13,307422,1106704,350805,130539017,6,172,7023,145,36165,0
40,40,55,2,40,262,1300,405,409,258334,1005816,318763,109,279563,1006344,349671,96591577,6,130,5323,118,30954,0
40,41,50,2,40,48,293,30,405,157789,989118,162917,144,183366,1159783,211644,27172755,6,101,4175,86,4144,0
40,40,50,1,40,239,1300,392,424,280485,1005807,328061,136,311409,1012599,359351,89205388,6,141,5764,125,29977,0
40,40,50,1,40,285,1300,410,391,279262,1005807,316762,111,302399,1055805,349389,186590830,6,222,9049,200,57198,0
40,40,55,1,40,370,1300,433,397,324597,1005878,356347,108,329621,1006561,384594,154083766,6,144,5874,137,50705,0
40,41,50,1,40,172,1300,315,336,145078,939132,124468,61,176208,1140577,188403,40629753,6,177,7318,145,25079,0
40,40,55,1,40,207,1300,359,410,255683,1106454,302633,109,301819,1200812,344059,141510048,6,251,10233,211,43723,0
40,40,55,1,40,373,1300,458,417,340275,1005877,367327,7,338741,1006810,390728,171134927,6,154,6278,149,55722,0
40,40,50,1,40,296,1300,417,384,147791,1106389,127249,132,153979,1147916,181964,604317805,6,294,11985,261,77351,0
40,40,50,1,40,193,1300,343,398,232375,1005877,265056,14,292860,1151675,312955,261189625,6,489,19893,384,74238,0
40,40,50,1,40,228,1300,377,401,213973,1005806,238740,214,234349,1006980,301799,88274257,6,151,6182,133,30424,0
40,41,50,2,40,69,384,88,384,133896,691202,108810,280,146153,929313,148338,33021910,6,63,2625,56,3877,0
40,40,50,1,40,163,1300,306,417,203454,1005804,220795,13,252033,1063820,282384,76234339,6,148,6067,118,19344,0
40,40,50,1,40,341,1300,441,399,298201,1106375,336773,13,315670,1026013,365089,131434219,6,145,5922,133,45372,0
40,40,50,1,40,291,1300,408,456,333018,1005870,358905,109,348529,1006669,388443,97997887,6,123,5028,115,33570,0
40,40,50,1,40,453,1300,490,430,160943,686198,109513,11,137045,833126,177043,731595165,6,204,8287,198,89854,0
40,41,55,2,40,245,1300,387,407,261619,1005897,296806,119,289342,1102206,343260,73183725,6,108,4435,95,23343,0
40,40,50,1,40,271,1300,387,410,282228,1005870,322377,13,326263,1106704,364899,153370748,6,182,7423,156,42299,0
40,42,50,2,40,267,1300,322,638,141230,800256,122387,8,140703,993707,171272,458145833,6,362,15340,345,92399,0
40,42,50,2,40,303,1300,360,638,142656,800256,120278,8,135419,993707,168249,653974273,6,403,16980,392,118972,0
40,41,50,1,40,168,1300,305,282,198909,1137031,228115,133,272345,1184873,299450,343762622,6,909,37534,655,110114,0
40,40,50,1,40,263,1300,400,430,158681,686198,119424,11,175729,833126,192084,240864040,6,136,5567,116,30618,0
40,41,50,1,40,145,1300,279,430,158182,686198,122898,76,192706,833126,196319,100655162,6,117,4807,93,13514,0
40,41,50,1,40,79,1114,143,384,144326,1106389,134719,280,182867,1147916,193384,75869112,6,216,8865,167,13222,0
40,40,50,1,40,140,1300,276,384,144250,1106389,133602,132,174345,1147916,192013,180875013,6,230,9425,185,26020,0
40,40,50,1,40,306,1300,424,384,147601,1106389,127016,132,152500,1147916,181706,639319803,6,298,12145,266,81555,0
40,41,50,2,40,164,1300,317,399,192093,1005805,232157,63,229583,1006430,271653,40911977,6,102,4202,84,13850,0
40,40,50,1,40,296,1300,405,456,349844,1005870,368041,109,366358,1006669,396151,107754179,6,127,5188,119,35269,0
40,41,55,2,40,44,116,13,410,164707,999430,174000,143,198504,1200812,230363,32266450,6,123,5069,102,4572,0
40,40,50,1,40,385,1300,471,405,159111,782498,126958,14,159040,952152,200149,745058728,6,267,10854,239,92076,0
40,40,50,1,40,205,1300,349,384,145343,1106389,131185,132,166509,1147916,188136,321989024,6,251,10265,210,43212,0
40,40,50,1,40,247,1300,383,417,264024,1106391,296235,13,308882,1063820,343336,124412283,6,175,7147,148,36678,0
40,40,55,1,40,133,1300,277,410,201844,1106454,239112,109,251209,1200812,289203,82268271,6,217,8873,173,23133,0
40,40,50,1,40,242,1300,383,398,255862,1005877,291252,14,311572,1151675,335883,342357902,6,525,21333,426,103480,0
40,40,50,1,40,300,1300,412,425,288324,1106409,320366,130,330984,1149592,364814,199736932,6,237,9645,202,60794,0
40,40,50,1,40,91,1300,194,405,157596,782498,137455,21,210044,952152,215018,79217367,6,177,7254,130,11948,0
40,40,55,1,40,362,1300,447,400,360823,1005811,384559,10,376250,1007353,411826,163161552,6,164,6680,153,55519,0
40,41,50,1,40,122,1300,243,282,176437,1137031,189585,152,250065,1184873,269298,229000549,6,854,35334,593,72721,0
40,41,50,2,40,50,327,40,72,172518,805403,182987,182,197544,1003383,245338,29730497,6,58,2420,53,2666,0
40,40,50,1,40,165,1300,312,374,188460,911521,163308,59,208375,1112968,220626,158690408,6,144,5902,121,19992,0
40,41,50,2,40,211,1300,362,456,274938,1005810,323673,110,305852,1006277,358550,54547220,6,99,4068,88,18568,0
40,40,50,1,40,317,1300,413,410,313507,1106375,343976,13,347695,1106704,382667,197827223,6,203,8263,180,57163,0
40,40,50,1,40,291,1300,407,405,361017,1005945,376700,109,375604,1159783,404029,181462840,6,218,8867,205,59817,0
40,40,50,1,40,228,1300,377,401,213973,1005806,238740,214,234349,1006980,301799,88274257,6,151,6182,133,30424,0
40,40,50,1,40,453,1300,490,430,160943,686198,109513,11,137045,833126,177043,731595165,6,204,8287,198,89854,0
40,40,50,1,40,268,1300,404,384,270512,1005878,315162,7,306893,1008494,355287,94601973,6,123,5035,110,29576,0
40,40,50,1,40,440,1300,484,430,160794,686198,110935,11,141625,833126,179479,661390127,6,194,7887,186,81966,0
40,40,50,1,40,453,1300,490,430,160943,686198,109513,11,137045,833126,177043,731595165,6,204,8287,198,89854,0
40,40,55,1,40,392,1300,446,411,357089,1006066,378640,111,356119,1007045,408328,200161051,6,144,5869,139,54577,0
40,40,50,1,40,379,1300,467,405,159171,782498,127517,14,160950,952152,201193,709855632,6,262,10654,233,88473,0
40,40,50,1,40,257,1300,405,405,157708,782498,133043,21,184301,952152,209943,349375941,6,211,8614,172,44235,0
